date,substation,slot,clock,G_kw,Bch_kw,Bdis_kw,T_out_kw,T_in_kw,nu_kwh,Z_critical_kw,Z_shiftable_kw,Z_curtailable_kw,SoC_kwh,pi_tk_per_kwh,pi4_tk_per_kwh,c1_slack_kw,post_response_kw,baseline_kw,theta_c,day_mode,weather_source
2026-06-14,Dhanmondi,0,00:00,47026.85593567641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,8.39,0.0,0.0,47792.80337136417,47792.80337136417,27.104611918912664,observed,observed
2026-06-14,Dhanmondi,1,00:30,46935.75505605343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,8.39,0.0,0.0,47700.21869096932,47700.21869096932,26.98697319145164,observed,observed
2026-06-14,Dhanmondi,2,01:00,52926.7852618357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,8.39,0.0,0.0,53788.82748523991,53788.82748523991,26.880991112975366,observed,observed
2026-06-14,Dhanmondi,3,01:30,51604.016848412284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,8.39,0.0,0.0,52444.51455105039,52444.51455105039,26.785510643230637,observed,observed
2026-06-14,Dhanmondi,4,02:00,46501.56469016588,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,8.39,0.0,0.0,51120.84877197254,51120.84877197254,26.699491193209045,observed,observed
2026-06-14,Dhanmondi,5,02:30,45456.40754325543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,8.39,0.0,0.0,46196.7763835827,46196.7763835827,26.621995284340986,observed,observed
2026-06-14,Dhanmondi,6,03:00,48232.56881591249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,8.39,0.0,0.0,49018.15423654349,49018.15423654349,26.55217833143349,observed,observed
2026-06-14,Dhanmondi,7,03:30,40998.7612197425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,8.39,0.0,0.0,41666.52638068776,41666.52638068776,26.489279438001745,observed,observed
2026-06-14,Dhanmondi,8,04:00,43740.80454845817,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,8.39,0.0,0.0,54107.96134443074,54107.96134443074,26.43261310367777,observed,observed
2026-06-14,Dhanmondi,9,04:30,43321.78143443401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,8.39,0.0,0.0,44027.38266460167,44027.38266460167,26.381561753319733,observed,observed
